ACCEL_XOUT_H,ACCEL_YOUT_H,ACCEL_ZOUT_H,GYRO_XOUT_H,GYRO_YOUT_H,GYRO_ZOUT_H,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5,CHECKSUM,target
13624,976,12732,-167,58,-66,232,244,232,243,181,28289,B
13400,1264,12860,-329,81,37,232,244,232,243,181,28445,B
13360,1188,12552,-498,-59,-323,232,244,232,244,181,27353,B
13600,892,12636,-579,-128,-204,233,244,232,243,181,27350,B
13420,1076,12712,-65,-166,-28,233,244,232,243,181,28082,B
13328,1188,12768,-402,-42,-162,233,244,231,243,181,27810,B
13448,1152,12576,-119,2,-154,233,244,231,243,181,28037,B
13368,1472,12828,-166,-22,-147,233,244,231,243,181,28465,B
13736,1216,12612,-490,-11,-209,233,244,231,244,181,27987,B
13420,948,12688,-278,-60,-64,233,244,232,244,181,27788,B
13500,1240,12700,-524,-8,-243,233,244,232,244,181,27799,B
13556,1188,12532,-11,-77,-108,233,244,231,244,181,28213,B
13408,1216,12308,-611,76,-149,233,244,231,244,181,27381,B
13820,1212,12756,-122,-62,-141,233,244,231,243,181,28595,B
13476,1180,12428,-383,-107,-154,233,244,231,243,181,27572,B
13656,1208,12388,-320,109,-135,233,244,232,243,181,28039,B
13548,1028,12484,-204,17,-66,233,244,232,243,181,27940,B
13444,1180,12540,-246,42,-183,233,244,231,243,181,27909,B
13660,1248,12408,-386,123,-64,233,244,231,244,181,28122,B
13560,1080,12460,-547,35,-251,233,244,231,244,181,27470,B
13492,1324,12464,-538,-63,-180,233,244,231,243,181,27631,B
13520,848,12560,-613,0,-237,233,244,231,243,181,27210,B
13060,1016,12880,-927,872,-642,234,244,231,243,181,27392,B
13064,1768,12540,335,55,-945,234,244,232,243,181,27951,B
12920,2840,12956,109,33,-1495,234,244,231,243,181,28496,B
12928,2328,12848,-2734,148,-25,234,244,232,243,181,26627,B
13204,1040,13240,-1381,-578,-163,234,244,232,243,181,26496,B
13224,148,12656,-103,-390,22,234,244,232,243,181,26691,B
13488,816,12828,154,-197,373,234,244,232,244,181,28597,B
13588,1360,12612,343,237,-416,234,244,232,243,181,28858,B
13724,1944,11756,649,-124,322,234,244,232,244,181,29406,B
13372,1540,12676,-815,-72,49,234,244,232,244,181,27885,B
13704,444,12396,-477,547,124,234,244,232,244,181,27873,B
13304,596,12836,-1183,263,-577,234,244,232,244,181,26374,B
13388,816,12576,-529,103,-538,234,244,232,244,181,26951,B
13660,880,12420,-162,-143,-339,234,244,232,244,181,27451,B
13840,1340,12252,-34,93,128,234,244,232,244,181,28754,B
13504,800,12704,-34,484,256,234,244,232,244,181,28849,B
13808,1236,12376,-426,108,-234,234,244,232,243,181,28002,B
13136,1416,12768,-428,-450,-371,234,244,232,244,181,27206,B
13464,1088,12488,-235,391,47,234,244,232,243,181,28377,B
13636,1164,12324,-102,296,-127,234,244,232,244,181,28326,B
13328,1076,12508,-1,-105,60,234,244,232,244,181,28001,B
13704,1080,12196,-72,-123,105,234,244,232,243,181,28024,B
13600,1100,11704,-362,-171,36,234,244,232,244,181,27042,B
13768,1160,12340,-372,81,123,234,244,232,244,181,28235,B
13884,1184,11984,-392,518,-27,234,244,232,244,181,28286,B
13600,1164,12360,-313,-68,-144,234,244,232,244,181,27734,B
13388,1056,12380,-352,137,155,234,244,232,244,181,27899,B
13596,1108,12312,-619,647,-150,234,244,232,244,181,28029,B
13264,772,12876,-295,51,-234,234,244,232,244,181,27569,B
13428,876,12892,-499,-259,-315,234,244,232,243,181,27257,B
13528,1084,12852,-250,255,-136,234,244,232,244,181,28468,B
13684,940,12384,-371,-2,58,234,244,232,244,181,27828,B
13700,1016,12272,-407,-160,-189,234,244,232,244,181,27367,B
13596,788,12404,-409,105,182,234,244,232,244,181,27801,B
13580,592,12508,-352,39,-145,234,244,232,244,181,27357,B
13652,1000,12068,-499,-2,-234,234,244,232,244,181,27120,B
13708,960,12480,-336,91,-163,234,244,232,244,181,27875,B
13720,688,12244,-336,-111,-235,234,244,232,244,181,27105,B
13464,892,12776,-109,369,-6,234,244,232,244,181,28521,B
13444,752,12588,-237,-19,-127,234,244,232,244,181,27536,B
13392,768,12708,-316,51,-55,234,244,232,243,181,27682,B
13652,828,12628,-484,27,-191,234,244,232,244,181,27595,B
13720,448,12340,-493,-9,-158,234,244,232,244,181,26983,B
13392,608,12680,-304,119,39,234,244,232,244,181,27669,B
13444,724,12484,-331,-146,-306,234,244,232,244,181,27004,B
13484,1008,12468,-70,-247,241,234,244,232,243,181,28018,B
13432,440,12880,-354,40,41,234,244,232,244,181,27614,B
13484,664,12792,-425,43,-205,234,244,232,244,181,27488,B
13468,764,12792,-277,-186,-177,234,244,232,244,181,27519,B
13544,628,12424,-374,44,-107,234,244,232,244,181,27294,B
13584,532,12780,-254,-101,-167,234,244,232,244,181,27509,B
13488,824,12644,-401,191,-116,234,244,232,244,181,27765,B
13468,712,12792,-219,36,-83,234,244,232,244,181,27841,B
13436,624,12288,-561,56,-155,234,244,232,244,181,26823,B
13444,820,12540,-305,-396,-213,234,244,232,244,181,27025,B
13748,668,12432,-311,14,-14,234,244,232,244,181,27672,B
13452,552,12712,-245,14,-196,234,244,232,244,181,27424,B
13496,988,12320,-291,-14,-105,234,244,232,244,181,27529,B
13516,676,12288,-67,53,-16,234,244,232,244,181,27585,B
13456,532,12636,-326,115,-67,234,244,232,244,181,27481,B
13420,744,12604,-164,92,-9,234,244,232,244,181,27822,B
13492,784,12572,-218,-79,-73,234,244,232,244,181,27613,B
13604,760,12096,-473,52,-242,234,244,232,244,181,26932,B
13656,984,12652,-475,-68,-93,234,244,232,244,181,27791,B
13748,636,12424,-142,-112,-164,234,244,232,243,181,27524,B
13552,572,12456,-173,58,-133,234,244,232,244,181,27467,B
13420,700,12424,-364,-53,-242,234,244,232,244,181,27020,B
13412,780,12328,-4,24,-59,234,244,232,244,181,27616,B
13544,804,12580,-290,106,-64,234,244,232,244,181,27815,B
13404,972,12780,-507,-222,-581,234,244,232,244,181,26981,B
13584,716,12284,-366,-303,-98,234,244,232,244,181,26952,B
13580,836,12736,-39,191,-42,234,244,232,244,181,28397,B
13476,904,12400,-371,-14,-270,234,244,232,244,181,27260,B
13812,796,12568,-284,-14,-152,234,244,232,244,181,27861,B
13440,668,12300,-175,42,-149,234,244,232,244,181,27261,B
13576,860,12580,-313,-20,-210,234,244,232,244,181,27608,B
13540,716,12492,-385,-25,-140,234,244,232,244,181,27333,B
13540,680,12628,-149,71,-51,234,244,232,244,181,27854,B
13624,800,12348,-386,42,-113,234,244,232,244,181,27450,B
13692,400,12508,-206,170,-27,234,244,232,244,181,27672,B
13556,964,12468,-376,51,-232,234,244,232,244,181,27566,B
13448,868,12500,-423,-105,-203,234,244,232,244,181,27220,B
13684,1024,12516,-375,22,-181,234,244,232,244,181,27825,B
13424,572,12712,-420,92,-74,234,244,232,244,181,27441,B
13652,508,12396,-308,-19,-33,234,244,232,244,181,27331,B
13684,696,12384,-127,-66,-57,234,244,232,244,181,27649,B
13728,740,12132,62,-37,0,234,244,232,244,181,27760,B
13736,828,12352,-806,508,-125,234,244,232,243,181,27627,B
13500,748,12476,-507,-725,-544,234,244,232,244,181,26083,B
13636,900,12464,330,183,-64,234,244,232,244,181,28584,B
13468,1132,12636,-229,-125,-479,234,244,232,244,181,27538,B
13612,1056,12388,-895,-221,-322,234,244,232,244,181,26753,B
13524,800,12548,-287,-97,266,234,244,232,243,181,27888,B
13912,28,12044,-330,76,26,234,244,232,244,181,26891,B
13664,568,12376,-94,164,-228,234,244,232,244,181,27585,B
13452,332,12572,-138,-13,-104,234,244,232,244,181,27236,B
13428,664,12548,-593,-36,21,234,244,232,244,181,27167,B
13548,116,12664,-410,-86,-442,234,244,232,244,181,26525,B
13340,368,12628,-647,384,-350,234,244,232,244,181,26858,B
13720,304,12308,-183,22,-259,234,244,232,244,181,27047,B
13524,432,12680,-633,-450,-202,234,244,232,244,181,26486,B
13744,740,12324,-447,-115,-161,234,244,232,244,181,27220,B
13644,692,12500,-407,30,-141,234,244,232,244,181,27453,B
13684,336,12316,-227,17,-27,234,244,232,244,181,27234,B
13764,328,12944,-425,391,-112,234,244,232,244,181,28025,B
13900,396,12460,-528,-81,-232,234,244,232,243,181,27049,B
13644,304,12296,8,-11,-35,234,244,232,244,181,27341,B
13896,552,12148,-151,500,-69,234,244,232,244,181,28011,B
13768,512,12216,-401,106,129,234,244,232,244,181,27465,B
13692,208,12492,-669,25,-137,234,244,232,244,181,26746,B
13620,84,12564,-378,6,-184,234,244,232,244,181,26847,B
13752,212,12628,-100,-175,-13,234,244,232,244,181,27439,B
13676,356,12556,-309,30,-167,234,244,232,244,181,27277,B
13508,280,12548,-423,28,-220,234,244,232,244,181,26856,B
13700,180,12528,-393,61,-185,234,244,232,244,181,27026,B
13728,-16,12524,-260,14,-6,234,244,232,244,181,27119,B
13328,576,12584,-716,684,-145,234,244,232,244,181,27446,B
13404,348,12756,-632,-125,-16,234,244,232,244,181,26870,B
13432,364,12584,-696,-48,-346,234,244,232,244,181,26425,B
13352,-128,12748,-542,124,-256,234,244,232,244,181,26433,B
13364,-220,12672,-145,-456,-433,234,244,232,243,181,25916,B
13672,-4,12680,-323,-700,-385,234,244,232,244,181,26075,B
13820,-172,12420,286,87,166,234,244,232,244,181,27742,B
13436,320,12644,-593,184,-212,234,244,232,244,181,26914,B
13312,-272,12644,-342,-43,-249,234,244,232,244,181,26185,B
13788,-48,12344,-281,113,-166,234,244,232,244,181,26885,B
13652,-8,12436,-204,-214,148,234,244,232,244,181,26945,B
13784,-248,12164,-169,-3,-5,234,244,232,244,181,26658,B
13928,72,12000,-310,306,7,234,244,232,244,181,27138,B
13876,0,12204,-595,90,-282,234,244,232,244,181,26428,B
13732,-180,12192,-416,-214,-220,234,244,232,244,181,26029,B
13528,-152,12772,-160,305,62,234,244,232,243,181,27489,B
13344,132,12380,-407,115,-227,234,244,232,244,181,26472,B
13808,-384,12376,-128,69,-93,234,244,232,244,181,26783,B
13516,136,12684,-327,30,91,234,244,232,244,181,27265,B
13532,-276,12788,-487,-15,-226,234,244,232,244,181,26451,B
13488,-148,12588,-250,-40,-24,234,244,232,244,181,26749,B
13540,-292,12684,-325,-23,-49,234,244,232,244,181,26670,B
13680,-248,12328,-691,-43,-329,234,244,232,244,181,25832,B
13716,-64,12380,-399,200,-73,234,244,232,244,181,26895,B
13484,28,12656,-357,-122,-135,234,244,232,244,181,26689,B
13688,4,12432,-279,-21,-46,234,244,232,244,181,26913,B
13576,140,12356,-405,109,-368,234,244,232,244,181,26543,B
13628,80,12636,-230,-224,-64,234,244,232,244,181,26961,B
13384,-196,12668,-663,-4,63,234,244,232,244,181,26387,B
13708,-100,12624,-126,294,83,234,244,232,244,181,27618,B
13540,-212,12608,-125,-27,-159,234,244,232,244,181,26760,B
13640,-424,12364,-121,-164,-100,234,244,232,244,181,26330,B
13780,156,12340,36,280,83,234,244,232,244,181,27810,B
13604,52,12516,-456,-76,-308,234,244,232,244,181,26467,B
13548,8,12656,-525,-239,-472,234,244,232,244,181,26111,B
13400,96,12684,-246,110,-10,234,244,232,244,181,27169,B
13512,292,12588,-62,-53,-49,234,244,232,244,181,27363,B
13704,-164,12532,-395,-97,-248,234,244,232,244,181,26467,B
13604,88,12384,-291,194,-204,234,244,232,244,181,26910,B
13420,204,12620,-420,-38,-255,234,244,232,244,181,26666,B
13376,132,12564,-111,157,-117,234,244,232,244,181,27136,B
13504,72,12592,-385,-171,-396,234,244,232,244,181,26351,B
13728,460,12148,-157,-174,-16,234,244,232,244,181,27124,B
13528,592,12336,-457,246,-359,234,244,232,244,181,27021,B
13680,296,12424,-121,-400,-7,234,244,232,244,181,27007,B
13916,696,12112,-461,-14,138,234,244,232,244,181,27522,B
13720,120,12048,-311,-116,-293,234,244,232,244,181,26303,B
13676,672,12668,-367,-67,-203,234,244,232,244,181,27514,B
13320,536,12684,-448,-58,-223,234,244,232,243,181,26945,B
13792,560,11904,-263,9,-162,234,244,232,243,181,26974,B
13888,580,12276,-515,-66,-284,234,244,232,243,181,27013,B
13804,804,12376,-350,40,-137,234,244,232,244,181,27672,B
13636,688,12080,-276,34,-156,234,244,232,243,181,27140,B
13900,428,11972,-373,14,-209,234,244,232,244,181,26867,B
13776,592,12188,-249,170,-30,234,244,232,244,181,27582,B
13928,500,12176,-596,-156,-147,234,244,232,244,181,26840,B
13908,712,12100,-411,212,43,234,244,232,244,181,27699,B
14064,356,12260,-318,219,-63,234,244,232,244,181,27653,B
13784,276,12236,-349,-32,-68,234,244,233,243,181,26982,B
13736,24,12380,-171,69,-27,234,244,232,244,181,27146,B
13712,504,12540,-354,-18,-234,234,244,232,244,181,27285,B
13708,272,12040,-232,-21,-108,234,244,232,244,181,26794,B
13716,352,12528,-416,60,-281,234,244,232,244,181,27094,B
14008,304,12360,-283,68,-145,234,244,232,244,181,27447,B
13732,460,12484,-363,-124,-108,234,244,232,244,181,27216,B
13804,284,11860,-465,-43,-128,234,244,232,244,181,26447,B
13840,244,12440,-369,3,-214,234,244,232,244,181,27079,B
13740,636,12384,-381,-46,-161,234,244,232,244,181,27307,B
13720,160,12024,-460,-66,-278,234,244,232,244,181,26235,B
13692,368,12268,-435,-53,-139,234,244,232,244,181,26836,B
13872,276,12720,-914,-161,-626,234,244,232,244,181,26302,B
13736,552,12228,-216,-169,-55,234,244,232,244,181,27211,B
13840,360,12272,-261,-61,-4,234,244,232,244,181,27281,B
13864,736,12260,-281,100,-194,234,244,232,244,181,27620,B
13908,260,12060,-125,205,-71,234,244,232,244,181,27372,B
13408,424,12696,-246,119,-97,234,244,232,244,181,27439,B
13720,532,12596,-282,-71,-93,234,244,232,244,181,27537,B
13648,456,12084,-506,-34,-166,234,244,232,244,181,26617,B
13808,596,12412,-282,-119,-126,234,244,232,244,181,27424,B
13608,556,12400,-112,-196,-136,234,244,232,244,181,27255,B
13604,332,12452,-257,-124,-87,234,244,232,244,181,27055,B
13752,596,12424,-476,238,-340,234,244,232,244,181,27329,B
13384,480,12796,-190,60,297,234,244,232,244,181,27962,B
13588,428,12724,-458,-290,-162,234,244,232,244,181,26965,B
13480,308,12592,-331,-75,30,234,244,232,243,181,27138,B
13800,804,12724,-887,-105,-422,234,244,232,244,181,27049,B
13632,232,12824,-192,108,-304,234,244,232,244,181,27435,B
13452,732,13036,-468,-164,-377,234,244,232,244,181,27346,B
13812,656,12484,-631,-390,-393,234,244,232,244,181,26673,B
13548,352,12156,-362,-35,85,234,244,232,244,181,26879,B
13572,-72,12616,-386,367,10,234,244,232,244,181,27242,B
13492,144,12616,220,318,236,234,244,232,243,181,28160,B
13504,120,12696,-301,-67,-171,234,244,232,244,181,26916,B
13556,-84,12360,-566,98,-185,234,244,232,244,181,26314,B
13468,248,12504,-412,-54,-216,234,244,232,244,181,26673,B
13540,68,12248,-976,319,-144,234,244,232,244,181,26190,B
13620,28,12708,-11,-247,-148,234,244,232,244,181,27085,B
13500,-40,12388,-528,9,-243,234,244,232,244,181,26221,B
13452,-44,12304,-352,40,-98,234,244,232,244,181,26437,B
13800,-196,12524,-437,32,-182,234,244,232,244,181,26676,B
13348,172,12464,-273,264,38,234,244,232,244,181,27148,B
13552,-16,12344,-93,132,86,234,244,232,244,181,27140,B
13496,308,12716,-514,53,-202,234,244,232,244,181,26992,B
13336,-84,12852,-351,-103,-9,234,244,232,244,181,26776,B
13264,-28,12896,-231,226,-39,234,244,232,244,181,27223,B
13328,380,12860,-598,162,-97,234,244,232,244,181,27170,B
13336,244,12296,-672,-447,7,234,244,232,244,181,25899,B
13604,-68,12352,-646,-237,-353,234,244,232,244,181,25787,B
13804,-68,12704,-317,85,-181,234,244,232,244,181,27162,B
13384,84,12692,-490,55,-165,234,244,232,244,181,26695,B
13528,-336,12524,-314,-112,-193,234,244,232,244,181,26232,B
13400,48,12680,-511,-14,-216,234,244,232,244,181,26522,B
13516,228,12732,-97,47,23,234,244,232,244,181,27584,B
13380,16,12684,-253,74,-64,234,244,232,244,181,26972,B
13496,160,12616,-373,-143,-172,234,244,232,244,181,26719,B
13544,0,12336,-3,33,-159,234,244,232,244,181,26886,B
13496,112,12528,-207,53,-119,234,244,232,244,181,26998,B
13524,268,12320,-323,-189,-204,234,244,232,244,181,26531,B
13500,220,13204,-176,-25,-187,234,244,232,244,181,27671,B
13512,324,12528,-327,142,-38,234,244,232,244,181,27276,B
13604,220,12716,-143,148,-210,234,244,232,244,181,27470,B
13708,460,12360,-113,-118,-597,234,244,232,244,181,26835,B
13700,-488,12492,-1414,-628,-545,234,244,232,244,181,24252,B
13552,-648,12724,566,147,-183,234,244,232,244,181,27293,B
12740,888,13560,877,928,-303,234,244,232,244,181,29825,B
13480,1148,12256,-1099,-417,-108,234,244,232,244,181,26395,B
13448,868,12948,498,-414,267,234,244,232,244,181,28750,B
13868,852,12536,-1815,-832,-514,234,244,232,244,181,25230,B
13948,16,12332,549,102,527,234,244,232,244,181,28609,B
13812,836,12288,-152,27,-104,235,244,232,244,181,27843,B
13888,688,12120,-330,-197,-166,234,244,232,244,181,27138,B
14040,780,11824,-228,-84,-192,234,244,232,244,181,27275,B
13904,664,11960,-647,-359,-381,234,244,232,244,181,26276,B
14124,760,11616,-469,51,-216,234,244,232,244,181,27001,B
14220,712,11828,-223,-16,12,234,244,232,244,181,27668,B
14164,956,11704,-360,57,-118,234,244,232,244,181,27538,B
13900,876,12204,-21,-9,-162,234,244,232,244,181,27923,B
14052,1216,12264,560,108,222,234,244,232,244,181,29557,B
14336,808,11452,140,373,319,235,244,232,244,181,28564,B
13828,812,12604,-1057,30,-8,235,244,232,244,181,27345,B
14336,340,11544,-520,-459,-77,235,244,232,244,181,26300,B
14416,664,11188,-240,-273,-241,235,244,232,244,181,26650,B
14372,696,11636,100,77,51,234,244,232,244,181,28067,B
14016,1908,11952,749,228,-486,235,244,232,244,181,29503,B
14056,560,11668,-849,258,-41,235,244,232,244,181,26788,B
14512,964,11412,-121,221,-64,235,244,232,244,181,28060,B
14092,708,11704,595,343,45,235,244,232,244,181,28623,B
14240,1136,11788,-794,168,-545,235,244,232,244,181,27129,B
14548,644,11920,276,529,495,235,244,232,244,181,29548,B
13944,552,12176,-316,201,-96,235,244,232,244,181,27597,B
14104,712,12136,-263,112,58,235,244,232,244,181,27995,B
13728,908,12084,-215,73,-57,235,244,232,244,181,27657,B
13796,676,12200,-278,160,-292,235,244,232,244,181,27398,B
13868,764,12172,34,159,59,235,244,232,244,181,28192,B
13888,880,12072,-12,-30,-24,235,244,232,244,181,27910,B
13968,724,12136,-220,65,-68,235,244,232,244,181,27741,B
14000,664,12140,-524,116,-275,235,244,232,244,181,27257,B
14044,536,12016,-439,28,240,235,244,232,244,181,27561,B
13820,548,12216,-56,-36,-48,235,244,232,244,181,27580,B
13644,1016,12316,-698,-967,-313,235,244,232,244,181,26134,B
13716,776,12492,-94,166,31,235,244,232,244,181,28223,B
13704,840,12300,-367,-85,-148,235,244,232,244,181,27380,B
14048,644,12312,-271,33,-109,235,244,232,244,181,27793,B
13632,548,12560,-463,242,-143,235,244,232,244,181,27512,B
13660,880,12272,-310,176,-61,235,244,232,244,181,27753,B
13720,288,12400,-265,-54,-202,235,244,232,244,181,27023,B
13736,664,12488,-332,60,-298,234,244,232,244,181,27453,B
13692,852,12532,-792,354,-272,234,244,232,244,181,27501,B
13736,260,12212,-319,-222,-138,232,244,231,244,181,26661,B
13832,812,12504,-76,-78,26,232,244,231,244,181,28152,B
13900,720,12080,26,236,-463,232,244,231,244,181,27631,B
13800,700,12320,-318,193,12,233,244,231,244,181,27840,B
13880,624,12308,-410,-122,-55,233,244,231,244,181,27358,B
13880,844,11864,-172,104,-60,233,244,231,244,181,27593,B
13856,760,11980,-313,225,-37,233,244,231,244,181,27604,B
13844,860,11828,-472,-48,-396,233,244,231,244,181,26749,B
14056,616,12340,-259,-30,-165,233,244,231,244,181,27691,B
13864,640,12304,-454,63,-174,233,244,231,244,181,27376,B
13936,500,11816,-402,-51,-24,232,244,231,244,181,26907,B
13968,408,11776,-297,22,-154,233,244,231,244,181,26856,B
13620,64,12336,-405,-99,-198,233,244,231,244,181,26451,B
13908,520,12204,-439,-9,-200,233,244,231,244,181,27117,B
13932,408,12124,-187,35,-90,233,244,232,244,181,27356,B
13768,396,12092,-221,183,5,233,244,232,244,181,27357,B
13736,576,12300,-349,7,9,233,244,232,243,181,27412,B
13660,664,12316,-181,253,-155,233,244,231,244,181,27690,B
13692,440,12312,-309,-92,-280,233,244,231,244,181,26896,B
13820,388,12204,-296,-15,-188,233,244,231,244,181,27046,B
13904,96,12316,-405,-130,-274,233,244,231,244,181,26640,B
13816,500,12176,-200,-23,-18,233,244,231,244,181,27384,B
13568,352,12300,-81,-171,-174,233,244,231,244,181,26927,B
13948,328,12180,-188,-41,-84,233,244,231,244,181,27276,B
13888,424,12232,-410,-6,-182,233,244,231,244,181,27079,B
13892,240,12532,-595,-5,-86,233,244,231,244,181,27111,B
13844,652,12132,-395,-263,-240,233,244,231,244,181,26863,B
14036,308,12172,-248,84,-132,233,244,231,243,181,27352,B
13760,356,12324,-276,21,22,234,244,231,244,181,27341,B
13888,328,12104,-809,-14,-293,234,244,231,244,181,26338,B
13848,252,12260,-282,52,-97,234,244,231,244,181,27167,B
13816,296,12220,-744,-21,-391,234,244,231,244,181,26310,B
13716,-80,12032,-353,-48,-294,234,244,231,244,182,26108,B
13976,256,11796,-389,-111,-101,234,244,231,244,181,26561,B
13832,364,12492,-285,143,-164,234,244,231,243,181,27515,B
13904,416,12108,-354,86,-172,234,244,231,244,181,27122,B
13612,332,12384,-316,57,-187,234,244,231,244,181,27016,B
13616,136,12452,-313,100,-134,234,244,231,244,181,26991,B
13980,448,12304,-248,-2,-67,234,244,231,244,181,27549,B
